stn_nm,time,bis_id,total_cnt,val,count,now_lat,now_lon,nearby_population_200m
백제대입구,21,32197,1,0.0,19.0,35.98481421,127.1174937,2765.10916666667
보상마을,6,31792,1,0.04827586206896562,33.0,35.9320858,127.1686913,704.559583333333
보상마을,7,31791,1,0.018774703557312252,33.0,35.9320858,127.1686913,704.559583333333
보상마을,8,31791,1,0.05000000000000018,33.0,35.9320858,127.1686913,704.559583333333
보상마을,9,31791,1,0.030612244897959155,33.0,35.9320858,127.1686913,704.559583333333
보상마을,10,31791,1,0.045312499999999964,33.0,35.9320858,127.1686913,704.559583333333
보상마을,11,31791,1,0.04583333333333328,33.0,35.9320858,127.1686913,704.559583333333
보상마을,12,31791,1,0.043877551020408086,33.0,35.9320858,127.1686913,704.559583333333
보상마을,13,31791,1,0.032203389830508425,33.0,35.9320858,127.1686913,704.559583333333
보상마을,14,31791,1,0.03249999999999999,33.0,35.9320858,127.1686913,704.559583333333
보상마을,15,31792,1,0.024374999999999963,33.0,35.9320858,127.1686913,704.559583333333
보상마을,16,31791,1,0.03749999999999999,33.0,35.9320858,127.1686913,704.559583333333
보상마을,17,31792,1,0.017948717948717958,33.0,35.9320858,127.1686913,704.559583333333
보상마을,18,31791,1,0.040384615384615394,33.0,35.9320858,127.1686913,704.559583333333
보상마을,19,31791,1,0.027500000000000007,33.0,35.9320858,127.1686913,704.559583333333
보상마을,20,31792,1,0.046428571428571444,33.0,35.9320858,127.1686913,704.559583333333
보상마을,21,31791,1,0.02142857142857143,33.0,35.9320858,127.1686913,704.559583333333
보상마을,22,31791,1,0.03571428571428571,33.0,35.9320858,127.1686913,704.559583333333
보상마을,23,31792,1,0.0,33.0,35.9320858,127.1686913,704.559583333333
복합문화지구누에.용봉초교,6,31637,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,7,31636,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,8,31636,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,9,31636,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,10,31636,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,11,31637,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,12,31636,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,13,31637,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,14,31637,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,15,31637,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,16,31636,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,17,31636,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,18,31636,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,19,31637,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,20,31636,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,21,31636,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
복합문화지구누에.용봉초교,22,31636,1,0.0,2.0,35.90458201,127.1569815,2066.08708333333
봉계마을,6,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,7,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,8,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,9,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,10,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,11,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,12,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,13,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,14,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,15,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,16,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,17,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,18,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,19,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉계마을,20,32024,1,0.0,17.0,35.91302042,127.1798574,79.5091666666667
봉동농협,6,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,7,31824,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,8,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,9,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,10,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,11,31824,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,12,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,13,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,14,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,15,31824,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,16,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,17,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,18,31824,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,19,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,20,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,21,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동농협,22,31827,1,0.0,740.0,35.93914303,127.1672917,4318.4408333333295
봉동신기마을,6,31805,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,7,31805,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,8,31807,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,9,31807,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,10,31807,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,11,31805,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,12,31807,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,13,31807,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,14,31807,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,15,31807,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,16,31807,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,17,31807,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,18,31807,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,19,31807,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,20,31805,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,21,31805,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신기마을,22,31805,1,0.0,28.0,35.93479253,127.1557163,282.51875
봉동신진맨션아파트,6,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,7,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,8,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,9,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,10,31838,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,11,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,12,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,13,31838,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,14,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,15,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,16,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,17,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,18,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,19,31840,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,20,31838,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동신진맨션아파트,21,31838,1,0.0,22.0,35.9419505,127.1686741,776.6983333333328
봉동오투그란데,6,36272,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,7,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,8,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,9,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,10,36272,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,11,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,12,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,13,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,14,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,15,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,16,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,17,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,18,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,19,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,20,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동오투그란데,21,36304,1,0.0,8.0,35.9948936,127.1301236,510.045416666667
봉동읍생활복지센터,6,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,7,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,8,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,9,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,10,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,11,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,12,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,14,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,15,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,16,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,17,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,18,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,19,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,20,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,21,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동읍생활복지센터,23,36414,1,0.0,42.0,35.9419219,127.1646843,493.6125
봉동전통시장,6,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,7,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,8,31818,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,9,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,10,31818,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,11,31818,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,12,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,13,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,14,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,15,31818,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,16,31818,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,17,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,18,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,19,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,20,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,21,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,22,31819,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동전통시장,23,31818,1,0.0,388.0,35.93746305,127.1684128,3784.224166666671
봉동주공아파트,6,31781,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,7,31780,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,8,31780,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,9,31781,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,10,31780,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,11,31780,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,12,31780,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,13,31781,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,14,31781,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,15,31781,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,16,31780,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,17,31780,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,18,31780,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,19,31780,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,20,31780,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,21,31781,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,22,31781,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
봉동주공아파트,23,31781,1,0.0,74.0,35.92929823,127.1608344,1552.08333333333
뷰텍,6,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,7,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,8,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,9,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,10,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,11,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,12,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,13,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,14,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,15,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,16,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,17,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,18,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,19,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,20,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,21,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
뷰텍,22,31998,1,0.0,18.0,35.95878836,127.1297936,267.45875
비봉파출소,6,32202,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,7,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,8,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,9,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,10,32202,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,11,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,12,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,13,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,14,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,15,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,16,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,17,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,18,32202,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,19,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비봉파출소,21,32203,1,0.0,6.0,35.99652724,127.1377811,376.7754166666671
비비정,6,31631,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,7,31631,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,8,31631,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,9,31631,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,10,31630,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,11,31631,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,12,31631,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,13,31631,2,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,14,31630,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,15,31631,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,16,31630,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,17,31631,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,18,31630,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,19,31631,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,20,31630,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,21,31631,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
비비정,22,31630,1,0.0,2.0,35.90065887,127.0768028,1097.4466666666701
사옥마을,6,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,7,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,8,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,9,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,10,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,11,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,12,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,13,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,14,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,15,30128,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,16,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,17,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,18,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,19,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
사옥마을,20,30129,1,0.0,26.0,35.74003115,127.2232939,344.443333333333
산림항공관리소익산지점,7,31875,1,0.0,1.0,35.9542331,127.1050827,481.772083333333
산림항공관리소익산지점,12,31875,1,0.0,1.0,35.9542331,127.1050827,481.772083333333
산장마을,12,31907,1,0.0,9.0,35.96151374,127.116517,197.49
산장마을,16,31907,1,0.0,9.0,35.96151374,127.116517,197.49
산장마을,20,31907,1,0.0,9.0,35.96151374,127.116517,197.49
삼례IC네거리,7,31723,1,0.0,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,8,31723,1,0.0,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,9,31721,1,0.15,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,10,31721,1,0.15,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,11,31721,1,0.15,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,12,31721,1,0.09,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,13,31721,1,0.075,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,14,31721,1,0.15,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,15,31723,1,0.1125,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,16,31721,1,0.12499999999999999,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,17,31721,1,0.15,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,18,31721,1,0.075,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,19,31721,1,0.15,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,20,31721,1,0.075,35.0,35.91919292,127.0867291,725.070416666667
삼례IC네거리,21,31723,1,0.0,35.0,35.91919292,127.0867291,725.070416666667
삼례농협,6,31676,1,0.44999999999999524,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,7,31676,1,0.4488126649076454,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,8,31676,1,0.44655172413792704,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,9,31676,1,0.44899328859059695,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,10,31676,1,0.4499999999999937,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,11,31676,1,0.4481327800829802,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,12,31676,1,0.4499999999999925,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,13,31676,1,0.4500000000000005,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,14,31676,1,0.4499999999999934,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,15,31676,1,0.44931921331316127,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,16,31676,1,0.4499999999999972,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,17,31676,1,0.44932330827067635,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,18,31676,1,0.4499999999999929,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,19,31676,1,0.4499999999999958,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,20,31676,1,0.44999999999999785,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,21,31676,1,0.44999999999999835,286.0,35.91188075,127.0748899,3513.13958333333
삼례농협,22,31676,1,0.45000000000000034,286.0,35.91188075,127.0748899,3513.13958333333
삼례대영아파트,6,31702,1,0.7624999999999985,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,7,31702,1,0.8019933554817357,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,8,31702,1,0.7415816326530604,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,9,31702,1,0.8244635193133094,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,10,31702,1,0.7933333333333301,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,11,31702,1,0.8312499999999963,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,12,31702,1,0.7823863636363613,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,13,31702,1,0.7874999999999966,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,14,31702,1,0.769047619047617,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,15,31702,1,0.78729508196721,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,16,31702,1,0.761792452830186,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,17,31702,1,0.7899999999999977,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,18,31702,1,0.7690476190476179,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,19,31702,1,0.7892857142857149,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,20,31702,1,0.80952380952381,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,21,31702,1,0.8499999999999998,129.0,35.91594425,127.0810291,2648.15666666667
삼례대영아파트,22,31702,1,0.85,129.0,35.91594425,127.0810291,2648.15666666667
삼례동원아파트,6,31706,1,0.10320366132723013,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,7,31706,1,0.1161691542288526,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,8,31706,1,0.11178977272727017,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,9,31706,1,0.11282660332541505,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,10,31709,1,0.1117647058823527,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,11,31706,1,0.12292490118577178,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,12,31706,1,0.10493827160493789,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,13,31706,1,0.11009463722397535,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,14,31706,1,0.10877862595419949,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,15,31706,1,0.1124567474048452,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,16,31706,1,0.11223404255319225,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,17,31706,1,0.10506756756756856,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,18,31706,1,0.10632183908046036,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,19,31706,1,0.11886792452830192,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,20,31706,1,0.1180555555555553,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,21,31706,1,0.1135135135135134,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동원아파트,22,31706,1,0.10222222222222203,49.0,35.91665242,127.0822764,1953.4966666666696
삼례동초등학교,10,32255,1,0.0,24.0,35.92054891,127.10509779999998,1131.96291666667
삼례동초등학교,12,32255,1,0.0,24.0,35.92054891,127.10509779999998,1131.96291666667
삼례동초등학교,13,32256,1,0.0,24.0,35.92054891,127.10509779999998,1131.96291666667
삼례동초등학교,14,32255,2,0.0,24.0,35.92054891,127.10509779999998,1131.96291666667
삼례동초등학교,16,32255,1,0.0,24.0,35.92054891,127.10509779999998,1131.96291666667
삼례동초등학교,18,32255,1,0.0,24.0,35.92054891,127.10509779999998,1131.96291666667
삼례동초등학교,20,32255,1,0.0,24.0,35.92054891,127.10509779999998,1131.96291666667
삼례문화예술촌,7,36287,1,0.0,82.0,35.9069489,127.0654271,1181.8145833333301
삼례문화예술촌,11,36287,1,0.0,82.0,35.9069489,127.0654271,1181.8145833333301
삼례문화예술촌,17,36287,2,0.0,82.0,35.9069489,127.0654271,1181.8145833333301
삼례사거리,6,36225,1,0.0,340.0,35.9110678,127.07231029999998,3691.1133333333296
삼례사거리,7,36225,1,0.0,340.0,35.9110678,127.07231029999998,3691.1133333333296
삼례사거리,8,36225,1,0.0,340.0,35.9110678,127.07231029999998,3691.1133333333296
삼례사거리,9,36225,1,0.0,340.0,35.9110678,127.07231029999998,3691.1133333333296
삼례사거리,10,36225,1,0.0,340.0,35.9110678,127.07231029999998,3691.1133333333296
